,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_id,exp_stage,block_num,stimulus_duration,cue_location,stim_location,condition,correct_response,choices,correct_trial,ITIParams,attention_check_question,current_key_answer,attention_check_percent
0,True,fullscreen,0,2684,0.0-0.0,,,,,,,,,,,,,,,,,,,,
1,,html-keyboard-response,1,2960,0.0-1.0-0.0,272.0,"<div class = centerbox><p class = center-block-text>
    
  <p class=""center-block-text"">
    Welcome! This experiment will take around 15 minutes.
  </p>
  <p class=""center-block-text"">
    To avoid technical issues, please keep the experiment tab (on Chrome or Firefox) active and in fullscreen mode for the whole duration of each task.
  </p>
  <p class=""center-block-text""> Press <i>enter</i> to begin.</p>

    </p></div>",enter,instruction_feedback,180000.0,,,,,,,,,,,,,,,
2,,instructions,2,16454,0.0-1.0-1.0,13493.0,,,instructions,,"[{'page_index': 0, 'viewing_time': 11453}, {'page_index': 1, 'viewing_time': 2039}]",spatial_cueing_rdoc,,,,,,,,,,,,,
3,,html-keyboard-response,3,17162,0.0-2.0-0.0,705.0,"<div class = bigbox><div class = picture_box><p class = block-text>
    <div class = centerbox><p class = center-block-text>Press <i>enter</i> to begin practice.</p></div>
    </font></p></div></div>",enter,practice_feedback,60000.0,,,practice,0.0,,,,,,,,,,,
4,,html-keyboard-response,4,18671,0.0-2.0-1.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
5,,html-keyboard-response,5,19173,0.0-2.0-2.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
6,,html-keyboard-response,6,19871,0.0-2.0-3.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
7,,html-keyboard-response,7,20878,0.0-2.0-4.0,536.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1000.0,,,practice,0.0,1000.0,both,right,doublecue,.,"[',', '.']",1.0,,,,
8,,html-keyboard-response,8,21385,0.0-2.0-5.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
9,,html-keyboard-response,9,22498,0.0-2.0-6.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,1106.664015980436,,,practice,0.0,1106.664015980436,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
10,,html-keyboard-response,10,23002,0.0-2.0-7.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
11,,html-keyboard-response,11,23507,0.0-2.0-8.0,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
12,,html-keyboard-response,12,24204,0.0-2.0-9.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
13,,html-keyboard-response,13,25210,0.0-2.0-10.0,438.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1000.0,,,practice,0.0,1000.0,none,right,nocue,.,"[',', '.']",1.0,,,,
14,,html-keyboard-response,14,25712,0.0-2.0-11.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
15,,html-keyboard-response,15,26746,0.0-2.0-12.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,1028.1817419939794,,,practice,0.0,1028.1817419939794,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
16,,html-keyboard-response,16,27249,0.0-2.0-13.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
17,,html-keyboard-response,17,27751,0.0-2.0-14.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
18,,html-keyboard-response,18,28445,0.0-2.0-15.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
19,,html-keyboard-response,19,29451,0.0-2.0-16.0,395.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1000.0,,,practice,0.0,1000.0,right,right,valid,.,"[',', '.']",1.0,,,,
20,,html-keyboard-response,20,29955,0.0-2.0-17.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
21,,html-keyboard-response,21,31629,0.0-2.0-18.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,1669.3050480697223,,,practice,0.0,1669.3050480697223,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
22,,html-keyboard-response,22,32135,0.0-2.0-19.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
23,,html-keyboard-response,23,32637,0.0-2.0-20.0,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
24,,html-keyboard-response,24,33335,0.0-2.0-21.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
25,,html-keyboard-response,25,34340,0.0-2.0-22.0,370.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",practice_trial,1000.0,,,practice,0.0,1000.0,both,left,doublecue,",","[',', '.']",1.0,,,,
26,,html-keyboard-response,26,34846,0.0-2.0-23.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
27,,html-keyboard-response,27,35103,0.0-2.0-24.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,254.04582946230008,,,practice,0.0,254.04582946230008,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
28,,html-keyboard-response,28,35609,0.0-2.0-25.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
29,,html-keyboard-response,29,36112,0.0-2.0-26.0,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
30,,html-keyboard-response,30,36810,0.0-2.0-27.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
31,,html-keyboard-response,31,37817,0.0-2.0-28.0,364.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",practice_trial,1000.0,,,practice,0.0,1000.0,both,left,doublecue,",","[',', '.']",1.0,,,,
32,,html-keyboard-response,32,38321,0.0-2.0-29.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
33,,html-keyboard-response,33,39242,0.0-2.0-30.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,914.6177948426215,,,practice,0.0,914.6177948426215,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
34,,html-keyboard-response,34,39744,0.0-2.0-31.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
35,,html-keyboard-response,35,40251,0.0-2.0-32.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
36,,html-keyboard-response,36,40948,0.0-2.0-33.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
37,,html-keyboard-response,37,41955,0.0-2.0-34.0,327.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1000.0,,,practice,0.0,1000.0,right,right,valid,.,"[',', '.']",1.0,,,,
38,,html-keyboard-response,38,42460,0.0-2.0-35.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
39,,html-keyboard-response,39,42553,0.0-2.0-36.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,90.7822759932987,,,practice,0.0,90.7822759932987,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
40,,html-keyboard-response,40,43056,0.0-2.0-37.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
41,,html-keyboard-response,41,43559,0.0-2.0-38.0,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
42,,html-keyboard-response,42,44253,0.0-2.0-39.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
43,,html-keyboard-response,43,45260,0.0-2.0-40.0,323.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1000.0,,,practice,0.0,1000.0,none,right,nocue,.,"[',', '.']",1.0,,,,
44,,html-keyboard-response,44,45764,0.0-2.0-41.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
45,,html-keyboard-response,45,46148,0.0-2.0-42.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,379.2189047773437,,,practice,0.0,379.2189047773437,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
46,,html-keyboard-response,46,46652,0.0-2.0-43.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
47,,html-keyboard-response,47,47155,0.0-2.0-44.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
48,,html-keyboard-response,48,47851,0.0-2.0-45.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
49,,html-keyboard-response,49,48853,0.0-2.0-46.0,285.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",practice_trial,1000.0,,,practice,0.0,1000.0,both,right,doublecue,.,"[',', '.']",0.0,,,,
50,,html-keyboard-response,50,49356,0.0-2.0-47.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Incorrect</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
51,,html-keyboard-response,51,49505,0.0-2.0-48.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,143.61225015441238,,,practice,0.0,143.61225015441238,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
52,,html-keyboard-response,52,50009,0.0-2.0-49.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
53,,html-keyboard-response,53,50514,0.0-2.0-50.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
54,,html-keyboard-response,54,51212,0.0-2.0-51.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
55,,html-keyboard-response,55,52218,0.0-2.0-52.0,380.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1000.0,,,practice,0.0,1000.0,right,right,valid,.,"[',', '.']",1.0,,,,
56,,html-keyboard-response,56,52723,0.0-2.0-53.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
57,,html-keyboard-response,57,52821,0.0-2.0-54.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,92.03025287658775,,,practice,0.0,92.03025287658775,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
58,,html-keyboard-response,58,53326,0.0-2.0-55.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
59,,html-keyboard-response,59,53829,0.0-2.0-56.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
60,,html-keyboard-response,60,54526,0.0-2.0-57.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
61,,html-keyboard-response,61,55532,0.0-2.0-58.0,322.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",practice_trial,1000.0,,,practice,0.0,1000.0,right,left,invalid,",","[',', '.']",1.0,,,,
62,,html-keyboard-response,62,56036,0.0-2.0-59.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
63,,html-keyboard-response,63,56655,0.0-2.0-60.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,612.3598642062678,,,practice,0.0,612.3598642062678,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
64,,html-keyboard-response,64,57158,0.0-2.0-61.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
65,,html-keyboard-response,65,57662,0.0-2.0-62.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
66,,html-keyboard-response,66,58359,0.0-2.0-63.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
67,,html-keyboard-response,67,59366,0.0-2.0-64.0,320.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1000.0,,,practice,0.0,1000.0,both,right,doublecue,.,"[',', '.']",1.0,,,,
68,,html-keyboard-response,68,59871,0.0-2.0-65.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
69,,html-keyboard-response,69,59967,0.0-2.0-66.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,90.51091925950391,,,practice,0.0,90.51091925950391,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
70,,html-keyboard-response,70,60471,0.0-2.0-67.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_1,500.0,,,practice,0.0,500.0,,,,,,,,,,
71,,html-keyboard-response,71,60976,0.0-2.0-68.0,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_cue,500.0,,,practice,0.0,500.0,,,,,,,,,,
72,,html-keyboard-response,72,61674,0.0-2.0-69.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_fixation_2,691.0,,,practice,0.0,691.0,,,,,,,,,,
73,,html-keyboard-response,73,62680,0.0-2.0-70.0,302.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,practice_trial,1000.0,,,practice,0.0,1000.0,both,right,doublecue,.,"[',', '.']",1.0,,,,
74,,html-keyboard-response,74,63183,0.0-2.0-71.0,,"<div class = fb_box><div class = 'center-text'><font size =20>Correct!</font></div></div><div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_feedback,500.0,,,practice,,500.0,,,,,,,,,,
75,,html-keyboard-response,75,63914,0.0-2.0-72.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,practice_ITI,724.8745428557584,,,practice,0.0,724.8745428557584,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
76,,html-keyboard-response,76,65806,0.0-3.0-0.0,1890.0,"<div class = bigbox><div class = picture_box><p class = block-text>
    
        <div class=""centerbox"">
          <p class=""center-block-text"">We will now start the test portion.</p>
          <p class=""block-text"">Keep your <b>index finger</b> on the <b>comma key (,)</b> and your <b>middle finger</b> on the <b>period key (.)</b></p>
          <p class=""block-text"">Press <i>enter</i> to continue.</p>
        </div>
      
    </font></p></div></div>",enter,test_feedback,60000.0,,,test,0.0,,,,,,,,,,,
77,,html-keyboard-response,77,68075,0.0-3.0-1.0-0.0,1261.0,,q,test_attention_check,,,,test,0.0,,,,,,,1.0,,<p class='block-text'>Press the Q key</p> <div class=block-text>This screen will advance automatically in 1 minute.</div>,81.0,
78,,html-keyboard-response,78,68577,0.0-3.0-2.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation_1,500.0,,,test,,500.0,,,,,,,,,,
79,,html-keyboard-response,79,69081,0.0-3.0-3.0,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,
80,,html-keyboard-response,80,69779,0.0-3.0-4.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation_2,691.0,,,test,,691.0,,,,,,,,,,
81,,html-keyboard-response,81,70784,0.0-3.0-5.0,343.0,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",.,test_trial,1000.0,,,test,0.0,1000.0,none,right,nocue,.,"[',', '.']",1.0,,,,
82,,html-keyboard-response,82,70967,0.0-3.0-6.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,177.42017194472453,,,test,0.0,177.42017194472453,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
83,,html-keyboard-response,83,71471,0.0-3.0-7.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation_1,500.0,,,test,,500.0,,,,,,,,,,
84,,html-keyboard-response,84,71974,0.0-3.0-8.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,0.0,500.0,,,,,,,,,,
85,,html-keyboard-response,85,72671,0.0-3.0-9.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation_2,691.0,,,test,,691.0,,,,,,,,,,
86,,html-keyboard-response,86,73678,0.0-3.0-10.0,457.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1000.0,,,test,0.0,1000.0,right,left,invalid,",","[',', '.']",1.0,,,,
87,,html-keyboard-response,87,73908,0.0-3.0-11.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,227.71963010455448,,,test,0.0,227.71963010455448,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
88,,html-keyboard-response,88,74414,0.0-3.0-12.0,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation_1,500.0,,,test,,500.0,,,,,,,,,,
