,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,correct_response,condition,flanker,center_letter,choices,block_num,correct_trial,ITIParams,current_question,current_key_answer,current_block,exp_id,attention_check_percent
143,,html-keyboard-response,143,130472,0.0-3.1-1.1-0.1,988.0,,s,test_attention_check,,,test,,,,,,,1.0,True,,<p class='block-text'>Press the S key</p> <div class=block-text>This screen will advance automatically in 1 minute.</div>,83.0,,,
144,,html-keyboard-response,144,130973,0.0-3.1-2.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
145,,html-keyboard-response,145,132480,0.0-3.1-3.1,469.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0,,,,1.0,,
146,,html-keyboard-response,146,133156,0.0-3.1-4.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,674.5924827800045,,test,674.5924827800045,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
147,,html-keyboard-response,147,133660,0.0-3.1-5.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
148,,html-keyboard-response,148,135166,0.0-3.1-6.1,791.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,1,,,,1.0,,
149,,html-keyboard-response,149,135681,0.0-3.1-7.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,510.6094172682352,,test,510.6094172682352,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
150,,html-keyboard-response,150,136186,0.0-3.1-8.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
151,,html-keyboard-response,151,137693,0.0-3.1-9.1,784.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,1,,,,1.0,,
152,,html-keyboard-response,152,138419,0.0-3.1-10.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,719.3990904299379,,test,719.3990904299379,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
153,,html-keyboard-response,153,138924,0.0-3.1-11.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
154,,html-keyboard-response,154,140431,0.0-3.1-12.1,607.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,1,,,,1.0,,
155,,html-keyboard-response,155,140588,0.0-3.1-13.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,152.4097812623344,,test,152.4097812623344,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
156,,html-keyboard-response,156,141092,0.0-3.1-14.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
157,,html-keyboard-response,157,142599,0.0-3.1-15.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
158,,html-keyboard-response,158,143275,0.0-3.1-16.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,669.6882194787862,,test,669.6882194787862,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
159,,html-keyboard-response,159,143778,0.0-3.1-17.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
160,,html-keyboard-response,160,145281,0.0-3.1-18.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
161,,html-keyboard-response,161,145632,0.0-3.1-19.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,345.05104524497057,,test,345.05104524497057,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
162,,html-keyboard-response,162,146137,0.0-3.1-20.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
163,,html-keyboard-response,163,147641,0.0-3.1-21.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
164,,html-keyboard-response,164,147764,0.0-3.1-22.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,120.48561282229684,,test,120.48561282229684,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
165,,html-keyboard-response,165,148269,0.0-3.1-23.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
166,,html-keyboard-response,166,149775,0.0-3.1-24.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
167,,html-keyboard-response,167,150942,0.0-3.1-25.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1162.3644938555897,,test,1162.3644938555897,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
168,,html-keyboard-response,168,151446,0.0-3.1-26.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
169,,html-keyboard-response,169,152952,0.0-3.1-27.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0,,,,1.0,,
170,,html-keyboard-response,170,153142,0.0-3.1-28.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,184.73301173292293,,test,184.73301173292293,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
171,,html-keyboard-response,171,153646,0.0-3.1-29.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
172,,html-keyboard-response,172,155152,0.0-3.1-30.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
173,,html-keyboard-response,173,156094,0.0-3.1-31.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,938.2947422399775,,test,938.2947422399775,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
174,,html-keyboard-response,174,156601,0.0-3.1-32.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
175,,html-keyboard-response,175,158108,0.0-3.1-33.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0,,,,1.0,,
176,,html-keyboard-response,176,158239,0.0-3.1-34.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,126.44744782674586,,test,126.44744782674586,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
177,,html-keyboard-response,177,158744,0.0-3.1-35.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
178,,html-keyboard-response,178,160251,0.0-3.1-36.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
179,,html-keyboard-response,179,160425,0.0-3.1-37.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,170.59809494819712,,test,170.59809494819712,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
180,,html-keyboard-response,180,160928,0.0-3.1-38.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
181,,html-keyboard-response,181,162435,0.0-3.1-39.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
182,,html-keyboard-response,182,162594,0.0-3.1-40.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,152.58525306560264,,test,152.58525306560264,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
183,,html-keyboard-response,183,163095,0.0-3.1-41.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
184,,html-keyboard-response,184,164604,0.0-3.1-42.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
185,,html-keyboard-response,185,165072,0.0-3.1-43.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,462.5013842773942,,test,462.5013842773942,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
186,,html-keyboard-response,186,165577,0.0-3.1-44.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
187,,html-keyboard-response,187,167080,0.0-3.1-45.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0,,,,1.0,,
188,,html-keyboard-response,188,167221,0.0-3.1-46.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,135.16768375082114,,test,135.16768375082114,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
189,,html-keyboard-response,189,167723,0.0-3.1-47.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
190,,html-keyboard-response,190,169230,0.0-3.1-48.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0,,,,1.0,,
191,,html-keyboard-response,191,169645,0.0-3.1-49.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,409.4303945735628,,test,409.4303945735628,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
192,,html-keyboard-response,192,170150,0.0-3.1-50.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
193,,html-keyboard-response,193,171657,0.0-3.1-51.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0,,,,1.0,,
194,,html-keyboard-response,194,172206,0.0-3.1-52.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,547.3063185343904,,test,547.3063185343904,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
195,,html-keyboard-response,195,172710,0.0-3.1-53.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
196,,html-keyboard-response,196,174214,0.0-3.1-54.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
197,,html-keyboard-response,197,174257,0.0-3.1-55.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,37.412737648386994,,test,37.412737648386994,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
198,,html-keyboard-response,198,174763,0.0-3.1-56.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
199,,html-keyboard-response,199,176270,0.0-3.1-57.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0,,,,1.0,,
200,,html-keyboard-response,200,177642,0.0-3.1-58.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1369.5651058869755,,test,1369.5651058869755,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
201,,html-keyboard-response,201,178145,0.0-3.1-59.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
202,,html-keyboard-response,202,179652,0.0-3.1-60.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0,,,,1.0,,
203,,html-keyboard-response,203,179869,0.0-3.1-61.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,214.03969675848876,,test,214.03969675848876,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
204,,html-keyboard-response,204,180374,0.0-3.1-62.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
205,,html-keyboard-response,205,181881,0.0-3.1-63.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0,,,,1.0,,
206,,html-keyboard-response,206,182344,0.0-3.1-64.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,460.8200195213859,,test,460.8200195213859,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
207,,html-keyboard-response,207,182846,0.0-3.1-65.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
208,,html-keyboard-response,208,184353,0.0-3.1-66.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0,,,,1.0,,
209,,html-keyboard-response,209,184396,0.0-3.1-67.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,40.73300762813945,,test,40.73300762813945,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
210,,html-keyboard-response,210,184901,0.0-3.1-68.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
211,,html-keyboard-response,211,186408,0.0-3.1-69.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0,,,,1.0,,
212,,html-keyboard-response,212,187275,0.0-3.1-70.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,861.0229649406019,,test,861.0229649406019,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
213,,html-keyboard-response,213,187779,0.0-3.1-71.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
