,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,block_num,correct_response,condition,choices,correct_trial,ITIParams,current_question,current_key_answer,exp_id,attention_check_percent
382,,html-keyboard-response,382,381721,0.0-3.1-159.1,413.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,1.0,",",go,"[',']",1,,,,,
383,,html-keyboard-response,383,381978,0.0-3.1-160.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,251.15450562887065,,test,251.15450562887065,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
384,,html-keyboard-response,384,382483,0.0-3.1-161.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
385,,html-keyboard-response,385,383990,0.0-3.1-162.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,",",go,"[',']",0,,,,,
386,,html-keyboard-response,386,384165,0.0-3.1-163.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,171.17679147792177,,test,171.17679147792177,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
387,,html-keyboard-response,387,384669,0.0-3.1-164.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
388,,html-keyboard-response,388,386175,0.0-3.1-165.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,",",go,"[',']",0,,,,,
389,,html-keyboard-response,389,386626,0.0-3.1-166.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,448.7054392076022,,test,448.7054392076022,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
390,,html-keyboard-response,390,387132,0.0-3.1-167.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
391,,html-keyboard-response,391,388638,0.0-3.1-168.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,",",go,"[',']",0,,,,,
392,,html-keyboard-response,392,388805,0.0-3.1-169.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,166.66707146337612,,test,166.66707146337612,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
393,,html-keyboard-response,393,389311,0.0-3.1-170.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
394,,html-keyboard-response,394,390814,0.0-3.1-171.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,",",go,"[',']",0,,,,,
395,,html-keyboard-response,395,390911,0.0-3.1-172.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,95.727349180463,,test,95.727349180463,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
396,,html-keyboard-response,396,391413,0.0-3.1-173.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
397,,html-keyboard-response,397,392915,0.0-3.1-174.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,,nogo,"[',']",1,,,,,
398,,html-keyboard-response,398,393910,0.0-3.1-175.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,989.8232194552814,,test,989.8232194552814,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
399,,html-keyboard-response,399,394414,0.0-3.1-176.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
400,,html-keyboard-response,400,395916,0.0-3.1-177.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,,nogo,"[',']",1,,,,,
401,,html-keyboard-response,401,397304,0.0-3.1-178.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1382.4459932021355,,test,1382.4459932021355,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
402,,html-keyboard-response,402,397806,0.0-3.1-179.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
403,,html-keyboard-response,403,399313,0.0-3.1-180.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,",",go,"[',']",0,,,,,
404,,html-keyboard-response,404,399558,0.0-3.1-181.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,239.36461983311824,,test,239.36461983311824,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
405,,html-keyboard-response,405,400064,0.0-3.1-182.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
406,,html-keyboard-response,406,401570,0.0-3.1-183.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,",",go,"[',']",0,,,,,
407,,html-keyboard-response,407,401690,0.0-3.1-184.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,117.56218050743834,,test,117.56218050743834,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
408,,html-keyboard-response,408,402193,0.0-3.1-185.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
409,,html-keyboard-response,409,403700,0.0-3.1-186.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,",",go,"[',']",0,,,,,
410,,html-keyboard-response,410,404140,0.0-3.1-187.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,436.31504178796575,,test,436.31504178796575,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
411,,html-keyboard-response,411,404644,0.0-3.1-188.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,1.0,,,,,,,,,
412,,html-keyboard-response,412,406150,0.0-3.1-189.1,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,1.0,",",go,"[',']",0,,,,,
413,,html-keyboard-response,413,406329,0.0-3.1-190.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,174.30327365821444,,test,174.30327365821444,1.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
414,,html-keyboard-response,414,407966,0.0-3.2-0.2,1635.0,"<div class = bigbox><div class = picture_box><p class = block-text>
    <div class = centerbox><p class = block-text>Please take this time to read your feedback! This screen will advance automatically in 1 minute.</p><p class=block-text>You have completed 2 out of 3 blocks of trials.</p>
       <p class=""block-text"">Your accuracy is low. Remember: </p>
  <ul style=""text-align:left;"">
    <li>solid white square: respond</li>
    <li>outlined white square: do not respond</li>
  </ul>

      
        <p class=""block-text"">You have not been responding to some trials. Please respond on every trial that requires a response.</p>
      <p class=block-text>Press <i>enter</i> to continue.</p></div>
    </font></p></div></div>",enter,test_feedback,60000.0,,test,,,,,,,,,,,
415,,html-keyboard-response,415,410782,0.0-3.2-1.2-0.2,2815.0,,x,test_attention_check,,,test,,2.0,,,,True,,<p class='block-text'>Press the key for the third to last letter of the English alphabet.</p> <div class=block-text>This screen will advance automatically in 1 minute.</div>,88.0,,
416,,html-keyboard-response,416,411284,0.0-3.2-2.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
417,,html-keyboard-response,417,412789,0.0-3.2-3.2,429.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
418,,html-keyboard-response,418,413074,0.0-3.2-4.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,282.10152538758905,,test,282.10152538758905,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
419,,html-keyboard-response,419,413578,0.0-3.2-5.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
420,,html-keyboard-response,420,415080,0.0-3.2-6.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
421,,html-keyboard-response,421,415414,0.0-3.2-7.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,332.7460683523485,,test,332.7460683523485,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
422,,html-keyboard-response,422,415917,0.0-3.2-8.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
423,,html-keyboard-response,423,417423,0.0-3.2-9.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
424,,html-keyboard-response,424,418152,0.0-3.2-10.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,723.225462811309,,test,723.225462811309,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
425,,html-keyboard-response,425,418657,0.0-3.2-11.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
426,,html-keyboard-response,426,420163,0.0-3.2-12.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
427,,html-keyboard-response,427,420366,0.0-3.2-13.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,196.41651792427157,,test,196.41651792427157,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
428,,html-keyboard-response,428,420871,0.0-3.2-14.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
429,,html-keyboard-response,429,422373,0.0-3.2-15.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
430,,html-keyboard-response,430,423827,0.0-3.2-16.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1447.88087174086,,test,1447.88087174086,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
431,,html-keyboard-response,431,424332,0.0-3.2-17.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
432,,html-keyboard-response,432,425835,0.0-3.2-18.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1,,,,,
433,,html-keyboard-response,433,426166,0.0-3.2-19.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,324.2522814043614,,test,324.2522814043614,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
434,,html-keyboard-response,434,426668,0.0-3.2-20.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
435,,html-keyboard-response,435,428175,0.0-3.2-21.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
436,,html-keyboard-response,436,428257,0.0-3.2-22.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,77.92200307244637,,test,77.92200307244637,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
437,,html-keyboard-response,437,428763,0.0-3.2-23.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
438,,html-keyboard-response,438,430269,0.0-3.2-24.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1,,,,,
439,,html-keyboard-response,439,430327,0.0-3.2-25.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,54.94635286122933,,test,54.94635286122933,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
440,,html-keyboard-response,440,430831,0.0-3.2-26.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
441,,html-keyboard-response,441,432338,0.0-3.2-27.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
442,,html-keyboard-response,442,432777,0.0-3.2-28.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,435.88599227031864,,test,435.88599227031864,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
443,,html-keyboard-response,443,433281,0.0-3.2-29.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
444,,html-keyboard-response,444,434787,0.0-3.2-30.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
445,,html-keyboard-response,445,434913,0.0-3.2-31.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,121.36990635580091,,test,121.36990635580091,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
446,,html-keyboard-response,446,435418,0.0-3.2-32.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
447,,html-keyboard-response,447,436920,0.0-3.2-33.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
448,,html-keyboard-response,448,437339,0.0-3.2-34.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,415.94909910024194,,test,415.94909910024194,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
449,,html-keyboard-response,449,437845,0.0-3.2-35.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
450,,html-keyboard-response,450,439352,0.0-3.2-36.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1,,,,,
451,,html-keyboard-response,451,440516,0.0-3.2-37.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1159.4010239047461,,test,1159.4010239047461,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
452,,html-keyboard-response,452,441019,0.0-3.2-38.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
453,,html-keyboard-response,453,442526,0.0-3.2-39.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
454,,html-keyboard-response,454,443133,0.0-3.2-40.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,601.3593911202277,,test,601.3593911202277,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
455,,html-keyboard-response,455,443638,0.0-3.2-41.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
456,,html-keyboard-response,456,445145,0.0-3.2-42.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1,,,,,
457,,html-keyboard-response,457,446239,0.0-3.2-43.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1088.5472409976483,,test,1088.5472409976483,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
458,,html-keyboard-response,458,446742,0.0-3.2-44.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
459,,html-keyboard-response,459,448245,0.0-3.2-45.2,400.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
460,,html-keyboard-response,460,448375,0.0-3.2-46.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,125.18340044111936,,test,125.18340044111936,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
461,,html-keyboard-response,461,448879,0.0-3.2-47.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
462,,html-keyboard-response,462,450386,0.0-3.2-48.2,1042.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
463,,html-keyboard-response,463,450532,0.0-3.2-49.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,140.19573578527766,,test,140.19573578527766,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
464,,html-keyboard-response,464,451035,0.0-3.2-50.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
465,,html-keyboard-response,465,452541,0.0-3.2-51.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
466,,html-keyboard-response,466,452808,0.0-3.2-52.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,260.976174431365,,test,260.976174431365,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
467,,html-keyboard-response,467,453312,0.0-3.2-53.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
468,,html-keyboard-response,468,454815,0.0-3.2-54.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
469,,html-keyboard-response,469,455025,0.0-3.2-55.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,203.51067307895363,,test,203.51067307895363,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
470,,html-keyboard-response,470,455527,0.0-3.2-56.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
471,,html-keyboard-response,471,457033,0.0-3.2-57.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
472,,html-keyboard-response,472,457080,0.0-3.2-58.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,41.327770592366754,,test,41.327770592366754,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
473,,html-keyboard-response,473,457584,0.0-3.2-59.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
474,,html-keyboard-response,474,459089,0.0-3.2-60.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",0,,,,,
475,,html-keyboard-response,475,460190,0.0-3.2-61.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1095.9795047920074,,test,1095.9795047920074,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
476,,html-keyboard-response,476,460694,0.0-3.2-62.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
477,,html-keyboard-response,477,462200,0.0-3.2-63.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1,,,,,
478,,html-keyboard-response,478,462700,0.0-3.2-64.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,497.5701947270158,,test,497.5701947270158,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
479,,html-keyboard-response,479,463204,0.0-3.2-65.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
480,,html-keyboard-response,480,464709,0.0-3.2-66.2,984.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
481,,html-keyboard-response,481,465826,0.0-3.2-67.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1113.0087124727472,,test,1113.0087124727472,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
482,,html-keyboard-response,482,466330,0.0-3.2-68.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
483,,html-keyboard-response,483,467837,0.0-3.2-69.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1,,,,,
484,,html-keyboard-response,484,468374,0.0-3.2-70.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,530.4395632076828,,test,530.4395632076828,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
485,,html-keyboard-response,485,468876,0.0-3.2-71.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
486,,html-keyboard-response,486,470382,0.0-3.2-72.2,584.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
487,,html-keyboard-response,487,470845,0.0-3.2-73.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,456.54056378972746,,test,456.54056378972746,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
488,,html-keyboard-response,488,471350,0.0-3.2-74.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
489,,html-keyboard-response,489,472856,0.0-3.2-75.2,846.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
490,,html-keyboard-response,490,475114,0.0-3.2-76.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,2252.61862908681,,test,2252.61862908681,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
491,,html-keyboard-response,491,475618,0.0-3.2-77.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
492,,html-keyboard-response,492,477125,0.0-3.2-78.2,368.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
493,,html-keyboard-response,493,478099,0.0-3.2-79.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,967.1964751128718,,test,967.1964751128718,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
494,,html-keyboard-response,494,478603,0.0-3.2-80.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
495,,html-keyboard-response,495,480111,0.0-3.2-81.2,1260.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
496,,html-keyboard-response,496,480740,0.0-3.2-82.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,623.6657437043972,,test,623.6657437043972,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
497,,html-keyboard-response,497,481243,0.0-3.2-83.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
498,,html-keyboard-response,498,482749,0.0-3.2-84.2,407.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
499,,html-keyboard-response,499,482888,0.0-3.2-85.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,132.67097241810626,,test,132.67097241810626,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
500,,html-keyboard-response,500,483391,0.0-3.2-86.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
501,,html-keyboard-response,501,484898,0.0-3.2-87.2,827.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
502,,html-keyboard-response,502,485166,0.0-3.2-88.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,266.53541985330975,,test,266.53541985330975,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
503,,html-keyboard-response,503,485672,0.0-3.2-89.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
504,,html-keyboard-response,504,487174,0.0-3.2-90.2,591.0,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div  id = stim1></div></div></div></div></div>,",",test_trial,1500.0,,test,1000.0,2.0,",",go,"[',']",1,,,,,
505,,html-keyboard-response,505,487823,0.0-3.2-91.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,644.1799363841708,,test,644.1799363841708,2.0,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,
506,,html-keyboard-response,506,488325,0.0-3.2-92.2,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,2.0,,,,,,,,,
507,,html-keyboard-response,507,489832,0.0-3.2-93.2,,<div class = bigbox><div class = centerbox><div class = gng_number><div class = cue-text><div id = stim2></div></div></div></div></div>,,test_trial,1500.0,,test,1000.0,2.0,,nogo,"[',']",1,,,,,
