,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,stimulus_duration,correct_response,condition,flanker,center_letter,choices,block_num,correct_trial,ITIParams,attention_check_question,current_key_answer,current_block,exp_id,attention_check_percent
143,,html-keyboard-response,143,151813,0.0-3.1-1.1-0.1,1041.0,,q,test_attention_check,,,test,,,,,,,1.0,1.0,,<p class='block-text'>Press the Q key</p> <div class=block-text>This screen will advance automatically in 1 minute.</div>,81.0,,,
144,,html-keyboard-response,144,152316,0.0-3.1-2.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
145,,html-keyboard-response,145,153822,0.0-3.1-3.1,597.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0.0,,,,1.0,,
146,,html-keyboard-response,146,154013,0.0-3.1-4.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,184.38350833969054,,test,184.38350833969054,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
147,,html-keyboard-response,147,154520,0.0-3.1-5.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
148,,html-keyboard-response,148,156027,0.0-3.1-6.1,643.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,1.0,,,,1.0,,
149,,html-keyboard-response,149,156132,0.0-3.1-7.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,98.24073971602257,,test,98.24073971602257,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
150,,html-keyboard-response,150,156634,0.0-3.1-8.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
151,,html-keyboard-response,151,158141,0.0-3.1-9.1,524.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,1.0,,,,1.0,,
152,,html-keyboard-response,152,158211,0.0-3.1-10.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,65.40546188595134,,test,65.40546188595134,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
153,,html-keyboard-response,153,158714,0.0-3.1-11.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
154,,html-keyboard-response,154,160221,0.0-3.1-12.1,544.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,1.0,,,,1.0,,
155,,html-keyboard-response,155,161776,0.0-3.1-13.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1549.218494145283,,test,1549.218494145283,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
156,,html-keyboard-response,156,162279,0.0-3.1-14.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
157,,html-keyboard-response,157,163787,0.0-3.1-15.1,822.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,1.0,,,,1.0,,
158,,html-keyboard-response,158,164232,0.0-3.1-16.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,442.8889192922009,,test,442.8889192922009,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
159,,html-keyboard-response,159,164736,0.0-3.1-17.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
160,,html-keyboard-response,160,166243,0.0-3.1-18.1,590.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,1.0,,,,1.0,,
161,,html-keyboard-response,161,166625,0.0-3.1-19.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,380.17785742765363,,test,380.17785742765363,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
162,,html-keyboard-response,162,167129,0.0-3.1-20.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
163,,html-keyboard-response,163,168637,0.0-3.1-21.1,647.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",.,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,1.0,,,,1.0,,
164,,html-keyboard-response,164,170255,0.0-3.1-22.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1612.4529086366213,,test,1612.4529086366213,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
165,,html-keyboard-response,165,170759,0.0-3.1-23.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
166,,html-keyboard-response,166,172266,0.0-3.1-24.1,545.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,1.0,,,,1.0,,
167,,html-keyboard-response,167,172356,0.0-3.1-25.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,83.85979881470689,,test,83.85979881470689,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
168,,html-keyboard-response,168,172861,0.0-3.1-26.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
169,,html-keyboard-response,169,174368,0.0-3.1-27.1,565.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,1.0,,,,1.0,,
170,,html-keyboard-response,170,174654,0.0-3.1-28.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,283.37530924442865,,test,283.37530924442865,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
171,,html-keyboard-response,171,175158,0.0-3.1-29.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
172,,html-keyboard-response,172,176664,0.0-3.1-30.1,497.0,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",",",test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,1.0,,,,1.0,,
173,,html-keyboard-response,173,177051,0.0-3.1-31.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,385.00770852311035,,test,385.00770852311035,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
174,,html-keyboard-response,174,177557,0.0-3.1-32.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
175,,html-keyboard-response,175,179064,0.0-3.1-33.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0.0,,,,1.0,,
176,,html-keyboard-response,176,179457,0.0-3.1-34.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,390.159145769803,,test,390.159145769803,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
177,,html-keyboard-response,177,179959,0.0-3.1-35.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
178,,html-keyboard-response,178,181467,0.0-3.1-36.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0.0,,,,1.0,,
179,,html-keyboard-response,179,181609,0.0-3.1-37.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,136.05860211018512,,test,136.05860211018512,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
180,,html-keyboard-response,180,182113,0.0-3.1-38.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
181,,html-keyboard-response,181,183621,0.0-3.1-39.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0.0,,,,1.0,,
182,,html-keyboard-response,182,184628,0.0-3.1-40.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,1001.8381988038105,,test,1001.8381988038105,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
183,,html-keyboard-response,183,185132,0.0-3.1-41.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
184,,html-keyboard-response,184,186639,0.0-3.1-42.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0.0,,,,1.0,,
185,,html-keyboard-response,185,186674,0.0-3.1-43.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,29.557443873208943,,test,29.557443873208943,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
186,,html-keyboard-response,186,187177,0.0-3.1-44.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
187,,html-keyboard-response,187,188684,0.0-3.1-45.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0.0,,,,1.0,,
188,,html-keyboard-response,188,188776,0.0-3.1-46.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,85.65127791364567,,test,85.65127791364567,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
189,,html-keyboard-response,189,189278,0.0-3.1-47.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
190,,html-keyboard-response,190,190783,0.0-3.1-48.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0.0,,,,1.0,,
191,,html-keyboard-response,191,190979,0.0-3.1-49.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,189.47390218084365,,test,189.47390218084365,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
192,,html-keyboard-response,192,191482,0.0-3.1-50.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
193,,html-keyboard-response,193,192990,0.0-3.1-51.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0.0,,,,1.0,,
194,,html-keyboard-response,194,193712,0.0-3.1-52.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,716.0173557101791,,test,716.0173557101791,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
195,,html-keyboard-response,195,194215,0.0-3.1-53.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
196,,html-keyboard-response,196,195722,0.0-3.1-54.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0.0,,,,1.0,,
197,,html-keyboard-response,197,196248,0.0-3.1-55.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,519.4557734959966,,test,519.4557734959966,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
198,,html-keyboard-response,198,196750,0.0-3.1-56.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
199,,html-keyboard-response,199,198257,0.0-3.1-57.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0.0,,,,1.0,,
200,,html-keyboard-response,200,199044,0.0-3.1-58.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,780.730588500686,,test,780.730588500686,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
201,,html-keyboard-response,201,199548,0.0-3.1-59.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
202,,html-keyboard-response,202,201055,0.0-3.1-60.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",congruent,H,H,"[',', '.']",1.0,0.0,,,,1.0,,
203,,html-keyboard-response,203,201703,0.0-3.1-61.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,641.5361692081804,,test,641.5361692081804,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
204,,html-keyboard-response,204,202206,0.0-3.1-62.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
205,,html-keyboard-response,205,203714,0.0-3.1-63.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,congruent,F,F,"[',', '.']",1.0,0.0,,,,1.0,,
206,,html-keyboard-response,206,203962,0.0-3.1-64.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,242.426866345492,,test,242.426866345492,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
207,,html-keyboard-response,207,204466,0.0-3.1-65.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
208,,html-keyboard-response,208,205972,0.0-3.1-66.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,",",incongruent,F,H,"[',', '.']",1.0,0.0,,,,1.0,,
209,,html-keyboard-response,209,206411,0.0-3.1-67.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,437.15972489453105,,test,437.15972489453105,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
210,,html-keyboard-response,210,206918,0.0-3.1-68.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
211,,html-keyboard-response,211,208425,0.0-3.1-69.1,,"<div class = bigbox><div class = centerbox><div class = flankerLeft_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerLeft_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerMiddle><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/F.png""></img></div></div><div class = flankerRight_1><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div><div class = flankerRight_2><div class = cue-text><img class = center src=""/static/experiments/flanker_rdoc/images/H.png""></img></div></div></div></div>",,test_trial,1000.0,,test,1500.0,.,incongruent,H,F,"[',', '.']",1.0,0.0,,,,1.0,,
212,,html-keyboard-response,212,208442,0.0-3.1-70.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,14.185566922740769,,test,14.185566922740769,,,,,,1.0,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,,,
213,,html-keyboard-response,213,208945,0.0-3.1-71.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_fixation,500.0,,test,500.0,,,,,,,,,,,,,
