,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_id,exp_stage,block_num,stimulus_duration,CTI,cue_location,stim_location,condition,correct_response,choices,correct_trial,ITIParams,current_question,current_key_answer,attention_check_percent
1055,,html-keyboard-response,1055,772486,0.0-3.2-182.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1056,,html-keyboard-response,1056,772989,0.0-3.2-183.2,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1057,,html-keyboard-response,1057,773995,0.0-3.2-184.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,2.0,1000.0,1000.0,,,,,,,,,,
1058,,html-keyboard-response,1058,775501,0.0-3.2-185.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,none,right,nocue,.,"[',', '.']",0,,,,
1059,,html-keyboard-response,1059,776315,0.0-3.2-186.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,808.8694689066532,,,test,2.0,808.8694689066532,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1060,,html-keyboard-response,1060,776820,0.0-3.2-187.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1061,,html-keyboard-response,1061,777322,0.0-3.2-188.2,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1062,,html-keyboard-response,1062,777429,0.0-3.2-189.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,2.0,100.0,100.0,,,,,,,,,,
1063,,html-keyboard-response,1063,778936,0.0-3.2-190.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,right,right,valid,.,"[',', '.']",0,,,,
1064,,html-keyboard-response,1064,779155,0.0-3.2-191.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,215.65186448874869,,,test,2.0,215.65186448874869,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1065,,html-keyboard-response,1065,779660,0.0-3.2-192.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1066,,html-keyboard-response,1066,780164,0.0-3.2-193.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1067,,html-keyboard-response,1067,780717,0.0-3.2-194.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1068,,html-keyboard-response,1068,782224,0.0-3.2-195.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,left,left,valid,",","[',', '.']",0,,,,
1069,,html-keyboard-response,1069,782622,0.0-3.2-196.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,393.3401137565516,,,test,2.0,393.3401137565516,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1070,,html-keyboard-response,1070,783124,0.0-3.2-197.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1071,,html-keyboard-response,1071,783628,0.0-3.2-198.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1072,,html-keyboard-response,1072,784634,0.0-3.2-199.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,2.0,1000.0,1000.0,,,,,,,,,,
1073,,html-keyboard-response,1073,786141,0.0-3.2-200.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,left,left,valid,",","[',', '.']",0,,,,
1074,,html-keyboard-response,1074,787202,0.0-3.2-201.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,1054.444748399663,,,test,2.0,1054.444748399663,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1075,,html-keyboard-response,1075,787705,0.0-3.2-202.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1076,,html-keyboard-response,1076,788211,0.0-3.2-203.2,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1077,,html-keyboard-response,1077,788313,0.0-3.2-204.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,2.0,100.0,100.0,,,,,,,,,,
1078,,html-keyboard-response,1078,789824,0.0-3.2-205.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,right,doublecue,.,"[',', '.']",0,,,,
1079,,html-keyboard-response,1079,790195,0.0-3.2-206.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,369.9031330667625,,,test,2.0,369.9031330667625,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1080,,html-keyboard-response,1080,790699,0.0-3.2-207.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1081,,html-keyboard-response,1081,791210,0.0-3.2-208.2,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1082,,html-keyboard-response,1082,791772,0.0-3.2-209.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1083,,html-keyboard-response,1083,793283,0.0-3.2-210.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,right,doublecue,.,"[',', '.']",0,,,,
1084,,html-keyboard-response,1084,793307,0.0-3.2-211.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,20.790320707956777,,,test,2.0,20.790320707956777,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1085,,html-keyboard-response,1085,793819,0.0-3.2-212.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1086,,html-keyboard-response,1086,794321,0.0-3.2-213.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1087,,html-keyboard-response,1087,795326,0.0-3.2-214.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,2.0,1000.0,1000.0,,,,,,,,,,
1088,,html-keyboard-response,1088,796830,0.0-3.2-215.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,right,left,invalid,",","[',', '.']",0,,,,
1089,,html-keyboard-response,1089,796918,0.0-3.2-216.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,84.08889073132939,,,test,2.0,84.08889073132939,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1090,,html-keyboard-response,1090,797429,0.0-3.2-217.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1091,,html-keyboard-response,1091,797941,0.0-3.2-218.2,,"<div class = bigbox><div id=right_box></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1092,,html-keyboard-response,1092,798051,0.0-3.2-219.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,2.0,100.0,100.0,,,,,,,,,,
1093,,html-keyboard-response,1093,830721,0.0-3.2-220.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,none,right,nocue,.,"[',', '.']",0,,,,
1094,,html-keyboard-response,1094,831718,0.0-3.2-221.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,616.4226289851899,,,test,2.0,616.4226289851899,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1095,,html-keyboard-response,1095,832720,0.0-3.2-222.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1096,,html-keyboard-response,1096,833718,0.0-3.2-223.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1097,,html-keyboard-response,1097,834722,0.0-3.2-224.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1098,,html-keyboard-response,1098,836719,0.0-3.2-225.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,left,doublecue,",","[',', '.']",0,,,,
1099,,html-keyboard-response,1099,837717,0.0-3.2-226.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,327.78853020365307,,,test,2.0,327.78853020365307,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1100,,html-keyboard-response,1100,838716,0.0-3.2-227.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1101,,html-keyboard-response,1101,839718,0.0-3.2-228.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1102,,html-keyboard-response,1102,840716,0.0-3.2-229.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1103,,html-keyboard-response,1103,842720,0.0-3.2-230.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,left,doublecue,",","[',', '.']",0,,,,
1104,,html-keyboard-response,1104,843722,0.0-3.2-231.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,56.37806321829962,,,test,2.0,56.37806321829962,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1105,,html-keyboard-response,1105,844716,0.0-3.2-232.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1106,,html-keyboard-response,1106,845716,0.0-3.2-233.2,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1107,,html-keyboard-response,1107,847716,0.0-3.2-234.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,2.0,1000.0,1000.0,,,,,,,,,,
1108,,html-keyboard-response,1108,849722,0.0-3.2-235.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,right,doublecue,.,"[',', '.']",0,,,,
1109,,html-keyboard-response,1109,850722,0.0-3.2-236.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,275.6384332770176,,,test,2.0,275.6384332770176,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1110,,html-keyboard-response,1110,851720,0.0-3.2-237.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1111,,html-keyboard-response,1111,852717,0.0-3.2-238.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1112,,html-keyboard-response,1112,853720,0.0-3.2-239.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,2.0,100.0,100.0,,,,,,,,,,
1113,,html-keyboard-response,1113,855722,0.0-3.2-240.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,none,left,nocue,",","[',', '.']",0,,,,
1114,,html-keyboard-response,1114,857721,0.0-3.2-241.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,1315.1609233348042,,,test,2.0,1315.1609233348042,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1115,,html-keyboard-response,1115,858716,0.0-3.2-242.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1116,,html-keyboard-response,1116,859716,0.0-3.2-243.2,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1117,,html-keyboard-response,1117,860717,0.0-3.2-244.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,2.0,100.0,100.0,,,,,,,,,,
1118,,html-keyboard-response,1118,862725,0.0-3.2-245.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,right,doublecue,.,"[',', '.']",0,,,,
1119,,html-keyboard-response,1119,863725,0.0-3.2-246.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,249.6770703474888,,,test,2.0,249.6770703474888,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1120,,html-keyboard-response,1120,864726,0.0-3.2-247.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1121,,html-keyboard-response,1121,865725,0.0-3.2-248.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1122,,html-keyboard-response,1122,866725,0.0-3.2-249.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1123,,html-keyboard-response,1123,868725,0.0-3.2-250.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,none,left,nocue,",","[',', '.']",0,,,,
1124,,html-keyboard-response,1124,869718,0.0-3.2-251.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,190.08421477432557,,,test,2.0,190.08421477432557,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1125,,html-keyboard-response,1125,870720,0.0-3.2-252.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1126,,html-keyboard-response,1126,871725,0.0-3.2-253.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1127,,html-keyboard-response,1127,873726,0.0-3.2-254.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,2.0,1000.0,1000.0,,,,,,,,,,
1128,,html-keyboard-response,1128,875724,0.0-3.2-255.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,left,doublecue,",","[',', '.']",0,,,,
1129,,html-keyboard-response,1129,876727,0.0-3.2-256.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,844.8620381614081,,,test,2.0,844.8620381614081,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1130,,html-keyboard-response,1130,877725,0.0-3.2-257.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1131,,html-keyboard-response,1131,878718,0.0-3.2-258.2,,"<div class = bigbox><div id=right_box style=""border-width:15px""></div></div><div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1132,,html-keyboard-response,1132,880716,0.0-3.2-259.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,1000.0,,,test,2.0,1000.0,1000.0,,,,,,,,,,
1133,,html-keyboard-response,1133,882720,0.0-3.2-260.2,,"<div class = bigbox><div id=right_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=left_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,both,right,doublecue,.,"[',', '.']",0,,,,
1134,,html-keyboard-response,1134,885725,0.0-3.2-261.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,2226.376897894429,,,test,2.0,2226.376897894429,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1135,,html-keyboard-response,1135,886725,0.0-3.2-262.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1136,,html-keyboard-response,1136,887725,0.0-3.2-263.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1137,,html-keyboard-response,1137,888723,0.0-3.2-264.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,100.0,,,test,2.0,100.0,100.0,,,,,,,,,,
1138,,html-keyboard-response,1138,915724,0.0-3.2-265.2,,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_trial,1500.0,,,test,2.0,1000.0,,left,left,valid,",","[',', '.']",0,,,,
1139,,html-keyboard-response,1139,1197825,0.0-3.2-266.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,191.23357992252232,,,test,2.0,191.23357992252232,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
1140,,html-keyboard-response,1140,1228056,0.0-3.2-267.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_fixation,500.0,,,test,,500.0,,,,,,,,,,,
1141,,html-keyboard-response,1141,1228562,0.0-3.2-268.2,,"<div class = bigbox><div id=left_box style=""border-width:15px""></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_cue,500.0,,,test,2.0,500.0,,,,,,,,,,,
1142,,html-keyboard-response,1142,1229115,0.0-3.2-269.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_CTI,550.0,,,test,2.0,550.0,550.0,,,,,,,,,,
1143,,html-keyboard-response,1143,1230621,0.0-3.2-270.2,712.0,"<div class = bigbox><div id=left_box><div class='center-text star'>*</div></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",",",test_trial,1500.0,,,test,2.0,1000.0,,left,left,valid,",","[',', '.']",1,,,,
1144,,html-keyboard-response,1144,1231133,0.0-3.2-271.2,,"<div class = bigbox><div id=left_box></div></div><div class = bigbox><div id=right_box></div></div><div class = centerbox><div class = fixation style=""font-size:100px"">+</div></div>",,test_ITI,505.55185636962995,,,test,2.0,505.55185636962995,,,,,,,,"{'min': 0, 'max': 5, 'mean': 0.5}",,,
