,success,trial_type,trial_index,time_elapsed,internal_node_id,rt,stimulus,response,trial_id,trial_duration,view_history,exp_stage,block_num,condition,choices,stimulus_duration,correct_spatial_judgement_key,num_block,spatial_location,correct_trial,spatial_sequence,rt_each_spatial_location_response_grid,rt_total_response_grid,ITIParams,current_question,current_key_answer,exp_id,attention_check_percent
76,,html-keyboard-response,76,191466,0.0-3.0-61.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,2031.5576805254784,,test,0.0,,,2031.5576805254784,,,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,
77,,html-keyboard-response,77,194471,0.0-3.0-62.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,simple,,3000.0,,0.0,,,,,,,,,,
78,,html-keyboard-response,78,195478,0.0-3.0-63.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,simple,,1000.0,,0.0,10.0,,,,,,,,,
79,,html-keyboard-response,79,198486,0.0-3.0-64.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,simple,,3000.0,,0.0,,,,,,,,,,
80,,html-keyboard-response,80,199493,0.0-3.0-65.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,simple,,1000.0,,0.0,7.0,,,,,,,,,
81,,html-keyboard-response,81,202498,0.0-3.0-66.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,simple,,3000.0,,0.0,,,,,,,,,,
82,,html-keyboard-response,82,203503,0.0-3.0-67.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,simple,,1000.0,,0.0,13.0,,,,,,,,,
83,,html-keyboard-response,83,206507,0.0-3.0-68.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,simple,,3000.0,,0.0,,,,,,,,,,
84,,html-keyboard-response,84,207510,0.0-3.0-69.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,simple,,1000.0,,0.0,5.0,,,,,,,,,
85,,html-keyboard-response,85,212518,0.0-3.0-70.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box response-active""></div><div class=""box""></div></div>",[],test_response,5000.0,,test,0.0,simple,['NO_KEYS'],5000.0,,,,,"[10, 7, 13, 5]",[],0.0,,,,,
86,,html-keyboard-response,86,214667,0.0-3.0-71.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,2142.4040818434933,,test,0.0,,,2142.4040818434933,,,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,
87,,html-keyboard-response,87,217674,0.0-3.0-72.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,simple,,3000.0,,0.0,,,,,,,,,,
88,,html-keyboard-response,88,218680,0.0-3.0-73.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div></div>",,test_stim,1000.0,,test,0.0,simple,,1000.0,,0.0,15.0,,,,,,,,,
89,,html-keyboard-response,89,221685,0.0-3.0-74.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,simple,,3000.0,,0.0,,,,,,,,,,
90,,html-keyboard-response,90,222692,0.0-3.0-75.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,simple,,1000.0,,0.0,11.0,,,,,,,,,
91,,html-keyboard-response,91,225699,0.0-3.0-76.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,simple,,3000.0,,0.0,,,,,,,,,,
92,,html-keyboard-response,92,226701,0.0-3.0-77.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,simple,,1000.0,,0.0,4.0,,,,,,,,,
93,,html-keyboard-response,93,229705,0.0-3.0-78.0-0.0,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,0.0,simple,,3000.0,,0.0,,,,,,,,,,
94,,html-keyboard-response,94,230712,0.0-3.0-79.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,0.0,simple,,1000.0,,0.0,13.0,,,,,,,,,
95,,html-keyboard-response,95,235717,0.0-3.0-80.0,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box response-active""></div></div>",[],test_response,5000.0,,test,0.0,simple,['NO_KEYS'],5000.0,,,,,"[15, 11, 4, 13]",[],0.0,,,,,
96,,html-keyboard-response,96,238523,0.0-3.0-81.0,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,2799.6946933917898,,test,0.0,,,2799.6946933917898,,,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,
97,,html-keyboard-response,97,240483,0.0-3.1-0.1,1955.0,"<div class = bigbox><div class = picture_box><p class = block-text>
    <div class = centerbox><p class = block-text>Please take this time to read your feedback! This screen will advance automatically in 1 minute.</p><p class=block-text>You have completed 1 out of 3 blocks of trials.</p><p class = block-text>You have not been responding to some trials. Please respond on every trial that requires a response.</p><p class=block-text>Press <i>enter</i> to continue.</p></div>
    </font></p></div></div>",enter,test_feedback,60000.0,,test,1.0,,,,,,,,,,,,,,,
98,,html-keyboard-response,98,241693,0.0-3.1-1.1-0.1,1209.0,,q,test_attention_check,,,test,1.0,,,,,,,True,,,,,<p class='block-text'>Press the Q key</p> <div class=block-text>This screen will advance automatically in 1 minute.</div>,81.0,,
99,,html-keyboard-response,99,244700,0.0-3.1-2.1-0.1,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,1.0,simple,,3000.0,,1.0,,,,,,,,,,
100,,html-keyboard-response,100,245705,0.0-3.1-3.1,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,1.0,simple,,1000.0,,1.0,12.0,,,,,,,,,
101,,html-keyboard-response,101,248709,0.0-3.1-4.1-0.1,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,1.0,simple,,3000.0,,1.0,,,,,,,,,,
102,,html-keyboard-response,102,249716,0.0-3.1-5.1,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,1.0,simple,,1000.0,,1.0,3.0,,,,,,,,,
103,,html-keyboard-response,103,252718,0.0-3.1-6.1-0.1,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,1.0,simple,,3000.0,,1.0,,,,,,,,,,
104,,html-keyboard-response,104,253726,0.0-3.1-7.1,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div></div>",,test_stim,1000.0,,test,1.0,simple,,1000.0,,1.0,15.0,,,,,,,,,
105,,html-keyboard-response,105,256728,0.0-3.1-8.1-0.1,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,1.0,simple,,3000.0,,1.0,,,,,,,,,,
106,,html-keyboard-response,106,257734,0.0-3.1-9.1,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,1.0,simple,,1000.0,,1.0,8.0,,,,,,,,,
107,,html-keyboard-response,107,262738,0.0-3.1-10.1,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box response-active""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>","[12, 3, 15, 8]",test_response,5000.0,,test,1.0,simple,['NO_KEYS'],5000.0,,,,1,"[12, 3, 15, 8]","[963, 1245, 696, 1301]",4205.0,,,,,
108,,html-keyboard-response,108,268971,0.0-3.1-11.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,6226.817589958503,,test,1.0,,,6226.817589958503,,,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,
109,,html-keyboard-response,109,271978,0.0-3.1-12.1-0.1,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,1.0,simple,,3000.0,,1.0,,,,,,,,,,
110,,html-keyboard-response,110,272981,0.0-3.1-13.1,,"<div class=""container""><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,1.0,simple,,1000.0,,1.0,0.0,,,,,,,,,
111,,html-keyboard-response,111,275985,0.0-3.1-14.1-0.1,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,1.0,simple,,3000.0,,1.0,,,,,,,,,,
112,,html-keyboard-response,112,276992,0.0-3.1-15.1,,"<div class=""container""><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,1.0,simple,,1000.0,,1.0,1.0,,,,,,,,,
113,,html-keyboard-response,113,279996,0.0-3.1-16.1-0.1,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,1.0,simple,,3000.0,,1.0,,,,,,,,,,
114,,html-keyboard-response,114,281003,0.0-3.1-17.1,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,1.0,simple,,1000.0,,1.0,8.0,,,,,,,,,
115,,html-keyboard-response,115,284009,0.0-3.1-18.1-0.1,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,1.0,simple,,3000.0,,1.0,,,,,,,,,,
116,,html-keyboard-response,116,285015,0.0-3.1-19.1,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box active-box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",,test_stim,1000.0,,test,1.0,simple,,1000.0,,1.0,2.0,,,,,,,,,
117,,html-keyboard-response,117,290021,0.0-3.1-20.1,,"<div class=""container""><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box response-active""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div><div class=""box""></div></div>",[],test_response,5000.0,,test,1.0,simple,['NO_KEYS'],5000.0,,,,,"[0, 1, 8, 2]",[],0.0,,,,,
118,,html-keyboard-response,118,293305,0.0-3.1-21.1,,<div class = centerbox><div class = fixation>+</div></div>,,test_ITI,3275.1500653003036,,test,1.0,,,3275.1500653003036,,,,,,,,"{'min': 2, 'max': 20, 'mean': 5}",,,,
119,,html-keyboard-response,119,296312,0.0-3.1-22.1-0.1,,<div class = centerbox><div class = fixation>****</div></div>,,test_inter-stimulus,3000.0,,test,1.0,simple,,3000.0,,1.0,,,,,,,,,,
